,Date,Rtn
0,2009-01-01,-5.931694920749999
1,2009-02-01,-7.391733202349998
2,2009-03-01,4.21592929948
3,2009-04-01,13.10381325548
4,2009-05-01,3.9532890109780006
5,2009-06-01,2.94427771576
6,2009-07-01,5.58226508563
7,2009-08-01,3.3565268145099996
8,2009-09-01,4.06024987009
9,2009-10-01,-2.9349882117120005
10,2009-11-01,4.389009145475001
11,2009-12-01,4.718353601955999
12,2010-01-01,-3.61307932648
13,2010-02-01,4.44196441414
14,2010-03-01,5.33282376036
15,2010-04-01,-0.026586372714000397
16,2010-05-01,-7.441134514620001
17,2010-06-01,-4.4364725869
18,2010-07-01,7.723276170730001
19,2010-08-01,-4.1941278656200005
20,2010-09-01,9.0851568869
21,2010-10-01,3.44185052816
22,2010-11-01,-0.04016566149119999
23,2010-12-01,7.51606828166
24,2011-01-01,2.3728457393899998
25,2011-02-01,5.0738929528962
26,2011-03-01,1.38019020476
27,2011-04-01,2.90996389235
28,2011-05-01,-0.7740888453100002
29,2011-06-01,-1.8648730104700002
30,2011-07-01,-1.99700588555
31,2011-08-01,-5.907955244249999
32,2011-09-01,-8.774596394636001
33,2011-10-01,12.783916762599999
34,2011-11-01,0.45449788433499927
35,2011-12-01,-0.1296778561599999
36,2012-01-01,4.889427058714201
37,2012-02-01,2.3709685586712
38,2012-03-01,2.7878056641159996
39,2012-04-01,-1.2194971423911998
40,2012-05-01,-6.905418535196
41,2012-06-01,4.802734517094
42,2012-07-01,1.4920407164099998
43,2012-08-01,0.5391480822799998
44,2012-09-01,1.8470511271963002
45,2012-10-01,0.6766954157399998
46,2012-11-01,1.7482256751499998
47,2012-12-01,0.6249505164000001
48,2013-01-01,6.05009558546
49,2013-02-01,2.026968333504
50,2013-03-01,5.26730044259
51,2013-04-01,0.6409114687359998
52,2013-05-01,1.5214442924620002
53,2013-06-01,-0.915797248616
54,2013-07-01,5.7540940203229995
55,2013-08-01,-2.0016340289000003
56,2013-09-01,3.2632864393000003
57,2013-10-01,4.05376811196
58,2013-11-01,1.53047389928
59,2013-12-01,3.041513625454
60,2014-01-01,-4.15079645596
61,2014-02-01,4.47299732409
62,2014-03-01,1.2792609415789997
63,2014-04-01,0.8211364891800003
64,2014-05-01,0.11665123725999992
65,2014-06-01,5.173574725309999
66,2014-07-01,-3.026784606936
67,2014-08-01,4.858141970212
68,2014-09-01,-3.1083437789839996
69,2014-10-01,3.60482455842
70,2014-11-01,2.7249556014209997
71,2014-12-01,-0.010623110895000017
72,2015-01-01,-4.3417591891853995
73,2015-02-01,5.18506170033
74,2015-03-01,-3.46957896846
75,2015-04-01,0.16512507874000015
76,2015-05-01,1.6499979253049997
77,2015-06-01,-3.8136704411520004
78,2015-07-01,-1.251595485532
79,2015-08-01,-5.28619817166
80,2015-09-01,-5.229900768060001
81,2015-10-01,6.641348307311
82,2015-11-01,0.71817124234
83,2015-12-01,-2.4995571968959993
84,2016-01-01,-3.9812856651439996
85,2016-02-01,2.3299709497900003
86,2016-03-01,9.436257753249999
87,2016-04-01,1.2418412575699995
88,2016-05-01,1.7017960377
89,2016-06-01,1.33989217554
90,2016-07-01,3.1174323156040002
91,2016-08-01,0.2746360211980001
92,2016-09-01,0.40044208763
93,2016-10-01,-0.8228121248300001
94,2016-11-01,6.38649416064
95,2016-12-01,1.93440160356
96,2017-01-01,-0.37589859107400003
97,2017-02-01,3.1638190535200006
98,2017-03-01,-0.31522449301499994
99,2017-04-01,1.14531879843
100,2017-05-01,1.76497272225
101,2017-06-01,1.12007870167
102,2017-07-01,1.894807420604
103,2017-08-01,1.2318272776580002
104,2017-09-01,2.950707170415
105,2017-10-01,3.0443321910699996
106,2017-11-01,5.0677458821100005
107,2017-12-01,0.3291816160939999
108,2018-01-01,4.370462494519999
109,2018-02-01,-4.405587753890001
110,2018-03-01,-1.3904237510685
111,2018-04-01,1.737042178826
112,2018-05-01,3.31891335072
113,2018-06-01,0.09888096632000012
114,2018-07-01,5.074498706132
115,2018-08-01,0.8541553436500001
116,2018-09-01,0.13506135597099994
117,2018-10-01,-5.900340521607999
118,2018-11-01,2.78733081109
119,2018-12-01,-8.545625279560001
120,2019-01-01,8.188762435940001
121,2019-02-01,4.40432552337
122,2019-03-01,2.237630165248
123,2019-04-01,3.97494349531
124,2019-05-01,-6.535592262162799
125,2019-06-01,7.3512503621
126,2019-07-01,-0.45224952250000006
127,2019-08-01,-0.6732573152200001
128,2019-09-01,2.1112494173400007
